ID,employ,gender_us,age_us,birthyr,region_us,division,inputstate,race,educ,marstat,sexuality,child18,faminc_new,social_nets_mem__1,social_nets_mem__2,social_nets_mem__3,social_nets_mem__4,social_nets_mem__5,social_nets_mem__6,social_nets_mem__7,social_nets_mem__8,social_nets_mem__9,social_nets_mem__10,social_nets_mem__11,social_nets_mem__12,social_nets_mem__13,social_nets_mem__97,social_nets_mem__98,social_nets_mem__99,social_nets_mem_other,inputzipdma_recode,hholdsize,e14_presvote12,presvote16post,ideo5,votereg,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B3,age_cross,faminc_new_r,race_w8,race_xbreak,educ_w8,age_gender,w_age_gender,w_demogs,country,age_int_all,age_grp_all,gender,age,region,duration,weight_pol
773,5,1,57,1960,3,5,12,1,2,4,6,2,3,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0, ,539,1,1,1,3,1,2,3,2,1,2,3,5,2,4,5,4,3,3,3,1,1,1,1,3,5,25,230,57,5,1,57,3,13.55,.733324266
774,6,2,57,1960,3,5,37,2,1,2,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0, ,560,4,4,1,6,1,4,4,4,4,4,4,5,5,5,5,5,5,5,3,1,2,2,1,6,10,77,230,57,5,2,57,3,13.6166666667,.873688433
775,4,2,34,1984,3,5,37,3,3,1,1,1,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,550,4,4,7,3,2,1,1,2,1,1,1,5,5,5,5,5,2,5,1,4,3,3,2,4,7,70,230,34,2,2,34,3,10.7666666667,1.56714998
776,8,1,22,1996,3,7,48,4,3,5,4,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0, ,501,4,4,2,3,1,3,3,2,2,1,1,1,1,3,2,2,2,5,1,1,1,4,2,1,1,2,230,22,1,1,22,3,13.55,.678226632
777,1,1,32,1985,4,8,4,1,6,5,1,2,15,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0, ,753,2,1,1,1,1,1,1,2,1,3,2,3,3,5,3,3,3,5,1,3,1,1,4,1,2,16,230,32,2,1,32,4,12.9666666667,.689915508
778,6,2,60,1957,1,1,9,1,3,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,533,2,1,2,3,1,4,3,2,1,3,1,5,4,5,5,4,3,5,3,1,1,1,2,6,10,74,230,60,5,2,60,1,53.3333333333,.388952188
779,4,1,27,1990,4,8,8,3,5,5,3,2,9,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0, ,751,1,4,2,3,1,1,1,2,1,3,2,3,4,4,3,3,5,1,1,3,3,3,3,1,2,11,230,27,2,1,27,4,16.6333333333,.470636895
780,1,2,32,1985,3,5,11,1,4,5,1,2,9,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0, ,511,2,1,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,5,1,3,1,1,2,4,7,62,230,32,2,2,32,3,7.33333333333,.589690823
781,1,1,45,1972,1,2,42,1,6,6,1,2,9,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0, ,504,3,4,3,3,1,1,2,1,1,2,1,4,4,3,4,4,5,5,2,3,1,1,4,2,4,28,230,45,4,1,45,1,16.8833333333,.394068904
782,2,2,24,1993,4,8,16,1,3,5,1,2,7,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0, ,757,4,4,7,6,2,2,3,2,1,1,1,3,3,4,3,3,5,3,1,2,1,1,2,4,6,50,230,24,1,2,24,4,28.2333333333,1.842117396
783,8,1,21,1996,3,5,11,4,3,5,1,2,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, ,511,1,4,1,4,1,5,3,5,5,5,5,4,3,3,2,3,1,4,1,3,1,4,2,1,1,2,230,21,1,1,21,3,5.48333333333,1.161124528
784,1,1,27,1990,1,2,34,1,5,5,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,501,2,2,1,5,1,2,2,2,1,1,2,2,2,3,1,1,3,4,1,3,1,1,3,1,2,3,230,27,2,1,27,1,16.75,2.192023276
785,7,1,45,1972,2,3,39,1,4,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,510,3,4,7,3,2,3,2,1,2,4,1,3,2,3,2,1,1,5,2,1,1,1,2,2,4,26,230,45,4,1,45,2,13.4,3.790259258
786,1,1,26,1991,4,9,53,1,2,5,1,2,97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,819,8,4,3,6,1,1,2,3,1,4,1,3,4,5,2,3,4,5,1,4,1,1,1,1,2,1,230,26,2,1,26,4,41.1166666667,.512363174
787,1,2,34,1983,4,9,6,3,2,5,1,2,97,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,803,3,3,7,6,1,3,3,2,2,5,4,5,5,5,4,3,5,5,1,4,3,3,1,4,7,69,230,34,2,2,34,4,6.56666666667,.575232015
788,2,2,34,1983,3,7,48,3,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,765,4,4,7,4,2,2,2,2,2,3,2,2,2,2,2,2,2,5,1,1,3,3,1,4,7,69,230,34,2,2,34,3,16.0166666667,1.909661784
789,4,2,36,1981,1,2,42,3,3,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,504,5,4,1,3,1,3,3,1,1,4,3,3,3,4,5,3,4,4,2,1,3,3,2,5,8,70,230,36,3,2,36,1,29.5333333333,.543759835
790,7,2,49,1968,3,5,13,1,5,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,524,3,2,2,4,1,2,2,3,1,2,1,5,1,5,5,3,4,5,2,2,1,1,3,5,9,75,230,49,4,2,49,3,89.65,.754948603
791,7,2,33,1984,2,3,55,1,5,5,5,1,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0, ,617,8,4,7,3,2,2,2,2,1,2,2,3,3,3,5,1,5,5,1,1,1,1,3,4,7,63,230,33,2,2,33,2,66.05,1.930419547
792,8,1,25,1992,1,1,9,1,4,5,4,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,533,4,3,4,2,1,2,1,1,2,2,2,4,1,3,3,2,3,3,1,1,1,1,2,1,2,2,230,25,2,1,25,1,349.916666667,.314874547
793,1,1,53,1964,4,9,6,6,4,3,1,1,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0, ,825,2,2,2,5,1,3,1,2,1,2,2,4,3,4,4,4,3,3,2,1,1,4,2,2,4,26,230,53,4,1,53,4,17.05,.779239067
794,6,1,61,1956,4,9,53,1,3,5,5,2,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0, ,820,1,4,2,3,1,2,3,2,4,4,2,3,1,4,5,2,4,5,3,1,1,1,2,3,5,26,230,61,5,1,61,4,24.2333333333,.456009039
795,6,1,46,1971,3,7,5,1,3,1,1,2,9,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0, ,693,3,2,2,5,1,4,2,4,1,1,4,5,5,4,5,5,5,4,2,3,1,1,2,2,4,26,230,46,4,1,46,3,17.65,.779239067
796,1,1,33,1984,3,7,48,2,4,1,1,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,618,3,4,7,6,2,4,5,4,5,4,1,5,5,5,5,5,3,1,1,2,2,2,2,1,2,18,230,33,2,1,33,3,18.3666666667,3.536613265
797,4,1,23,1994,4,8,4,5,2,5,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,753,5,4,7,6,2,2,1,1,4,4,1,3,5,5,2,2,3,1,1,2,1,4,1,1,1,1,230,23,1,1,23,4,10.7333333333,5.44432139
798,1,1,39,1978,4,9,6,1,3,5,1,2,7,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0, ,803,3,4,1,2,1,3,4,3,2,2,3,4,3,4,4,4,3,3,2,2,1,1,2,2,3,14,230,39,3,1,39,4,7.21666666667,.642068873
799,1,1,40,1978,1,1,25,1,5,1,1,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0, ,506,4,1,1,1,1,1,1,3,2,2,4,4,3,5,4,4,3,4,2,3,1,1,3,2,3,15,230,40,3,1,40,1,15.3166666667,.689915508
800,5,1,63,1955,3,5,37,1,2,1,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,518,2,1,1,2,1,1,3,2,1,3,1,1,1,3,2,3,2,5,3,1,1,1,1,3,5,25,230,63,5,1,63,3,22.1833333333,.733324266
801,1,1,26,1991,3,7,40,1,2,5,1,2,8,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0, ,627,3,1,7,2,1,1,1,1,1,1,2,3,1,4,1,1,1,1,1,2,1,1,1,1,2,1,230,26,2,1,26,3,8.45,1.595344116
802,6,2,54,1963,1,1,9,1,6,1,1,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,501,4,1,1,3,1,1,1,1,1,2,2,4,1,4,4,3,4,5,2,3,1,1,4,5,9,76,230,54,4,2,54,1,29.7,.735646673
803,8,1,23,1994,4,9,41,1,3,5,1,2,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0, ,801,1,4,7,3,2,2,3,3,2,2,1,4,3,3,3,3,2,3,1,1,1,1,2,1,1,2,230,23,1,1,23,4,96.5166666667,5.637289068
804,4,1,26,1991,2,3,39,1,3,5,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,554,5,2,2,3,1,2,2,2,2,2,2,4,1,2,4,2,4,3,1,2,1,1,2,1,2,2,230,26,2,1,26,2,9.71666666667,1.158969763
805,5,1,58,1960,2,3,55,1,3,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,617,1,2,7,3,1,4,4,3,3,2,4,5,5,4,5,4,5,5,3,1,1,1,2,3,5,26,230,58,5,1,58,2,220.666666667,1.951333984
806,2,2,32,1985,4,8,4,2,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,753,2,4,7,4,3,5,5,5,5,5,5,4,5,4,4,4,4,3,1,1,2,2,1,4,7,65,230,32,2,2,32,4,7.45,2.229893967
807,5,1,70,1947,2,3,18,1,3,1,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,527,2,3,2,4,1,2,2,1,1,2,3,5,4,5,5,5,4,1,3,2,1,1,2,3,5,38,230,70,5,1,70,2,18.5,.280196106
808,5,1,61,1956,4,8,4,1,5,1,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,753,3,4,2,4,1,3,1,2,2,1,1,2,2,4,4,2,5,5,3,1,1,1,3,3,5,27,230,61,5,1,61,4,22.8666666667,.503781886
809,5,2,70,1947,2,3,39,1,4,1,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,547,2,4,7,5,2,2,2,2,1,2,1,5,3,5,5,5,3,5,3,1,1,1,2,6,10,86,230,70,5,2,70,2,17.9166666667,2.914458484
810,1,1,32,1985,3,6,1,8,2,1,1,2,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0, ,630,1,1,1,6,2,2,1,1,1,2,1,1,3,2,2,3,2,3,1,1,1,4,1,1,2,13,230,32,2,1,32,3,17.0333333333,2.928139523
811,1,1,32,1985,3,5,12,1,4,5,1,2,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0, ,534,3,4,2,4,1,4,3,4,2,2,4,2,1,1,1,2,2,2,1,2,1,1,2,1,2,14,230,32,2,1,32,3,3.75,.375040057
812,2,2,44,1973,4,8,4,3,3,6,6,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,789,4,4,2,6,1,5,5,5,5,5,5,1,1,3,2,3,3,3,2,4,3,3,2,5,8,70,230,44,3,2,44,4,458.233333333,.31761658
813,6,2,45,1972,3,5,13,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,561,4,2,2,5,1,1,1,1,1,1,1,5,5,5,5,1,3,5,2,1,1,1,1,5,9,73,230,45,4,2,45,3,41.9,.659966269
814,1,1,28,1989,2,4,27,1,5,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,613,4,4,2,4,1,1,1,1,1,1,1,5,5,4,4,5,5,4,1,2,1,1,3,1,2,3,230,28,2,1,28,2,8.78333333333,.749279647
815,6,1,39,1978,4,9,6,2,1,5,1,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, ,803,4,4,7,6,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,2,1,2,3,17,230,39,3,1,39,4,4.58333333333,3.978091098
816,1,2,46,1971,1,2,34,1,5,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,501,3,1,7,3,1,3,1,1,1,4,1,4,4,4,4,5,4,5,2,3,1,1,3,5,9,75,230,46,4,2,46,1,21.3333333333,1.076034524
817,1,2,35,1982,3,5,51,6,6,1,1,1,13,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0, ,556,4,4,7,3,3,2,2,1,1,1,1,3,3,4,3,3,5,1,2,3,1,4,4,5,8,64,230,35,3,2,35,3,10.0666666667,1.930419547
818,1,2,51,1966,3,7,48,1,4,3,4,1,7,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0, ,618,2,1,1,1,1,1,1,1,1,2,1,3,2,3,3,3,1,1,2,2,1,1,2,5,9,74,230,51,4,2,51,3,7.53333333333,.665886452
819,1,2,60,1957,1,2,42,1,5,1,1,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,504,2,1,1,2,1,1,1,1,1,4,1,4,5,3,4,4,3,5,3,3,1,1,3,6,10,75,230,60,5,2,60,1,29.0166666667,.735646673
820,6,2,53,1964,3,5,13,2,2,1,1,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0, ,524,4,4,1,3,1,4,4,4,4,4,4,5,1,3,4,3,5,5,2,1,2,2,1,5,9,77,230,53,4,2,53,3,18.6,.873688433
821,1,2,51,1966,1,2,36,1,6,3,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,501,1,2,2,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2,4,1,1,4,5,9,76,230,51,4,2,51,1,11.0833333333,.754948603
822,1,1,80,1937,3,5,12,1,5,5,3,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,528,1,2,2,5,1,1,2,3,2,2,2,3,4,4,3,3,5,4,3,1,1,1,3,3,5,39,230,80,5,1,80,3,19.9166666667,.891241415
823,7,2,46,1971,2,3,39,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,515,5,4,7,6,2,2,2,3,2,3,1,2,2,3,2,2,3,5,2,1,1,1,1,5,9,73,230,46,4,2,46,2,10.05,1.905600548
824,5,2,71,1946,3,7,48,1,5,1,1,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,623,2,1,1,3,1,2,2,3,1,1,3,5,3,5,5,5,2,5,3,2,1,1,3,6,10,87,230,71,5,2,71,3,35.0833333333,1.086597568
825,5,2,77,1940,3,5,37,1,6,1,1,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,560,2,1,1,2,1,1,2,2,1,1,1,5,4,3,5,4,3,5,3,4,1,1,4,6,10,88,230,77,5,2,77,3,18.1,1.086597568
826,1,1,43,1974,2,4,29,1,5,1,1,1,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0, ,616,4,2,2,3,1,3,4,2,2,1,4,2,1,1,2,3,2,2,2,3,1,1,3,2,3,15,230,43,3,1,43,2,41.9666666667,.708017543
827,7,2,28,1989,1,2,34,7,3,1,1,1,5,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0, ,504,4,1,1,3,1,1,1,2,1,3,1,3,3,4,4,4,4,2,1,2,1,4,2,4,7,50,230,28,2,2,28,1,14,.621668788
828,1,1,32,1985,3,7,48,3,3,1,1,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0, ,618,6,4,7,6,2,5,5,2,2,2,5,3,2,2,3,3,3,3,1,1,3,3,2,1,2,22,230,32,2,1,32,3,189.033333333,2.795767635
829,4,2,32,1985,3,7,48,7,3,5,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,618,5,4,7,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,4,2,4,7,62,230,32,2,2,32,3,8.4,.886821279
830,6,1,45,1972,4,9,6,3,3,5,1,2,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0, ,803,1,4,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,3,3,2,2,4,34,230,45,4,1,45,4,14.0333333333,1.024146991
831,7,2,32,1986,2,3,39,3,5,1,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,535,4,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,5,1,2,3,3,3,4,7,71,230,32,2,2,32,2,8.9,.409199882
832,7,1,33,1984,4,9,53,3,3,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,803,4,4,7,1,2,2,2,2,1,3,3,3,4,3,3,3,3,5,1,2,3,3,2,1,2,22,230,33,2,1,33,4,39.2333333333,2.795767635
833,1,2,36,1981,3,6,1,3,3,5,1,1,4,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0, ,691,4,1,1,3,1,1,1,1,1,3,5,1,1,1,1,1,1,5,2,1,3,3,2,5,8,70,230,36,3,2,36,3,18.35,.528874126
834,7,2,33,1984,2,3,26,1,3,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,551,4,1,7,3,1,1,1,1,1,1,1,4,1,2,3,1,4,5,1,2,1,1,2,4,7,62,230,33,2,2,33,2,8.3,.862544083
835,2,2,19,1998,2,3,55,1,3,5,4,2,10,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0, ,613,4,4,4,3,1,1,2,1,1,2,2,3,3,3,3,3,1,3,1,3,1,1,2,4,6,50,230,19,1,2,19,2,7.56666666667,.292038108
836,1,1,58,1959,3,5,24,1,5,1,1,2,12,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0, ,512,4,1,1,1,1,3,4,1,1,3,2,3,4,5,4,5,3,5,3,3,1,1,3,3,5,27,230,58,5,1,58,3,14.2,.838864281
837,4,1,32,1985,3,5,24,4,3,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,511,1,4,2,5,1,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,4,2,1,2,14,230,32,2,1,32,3,18.4,.375040057
838,5,2,75,1942,1,2,42,2,3,5,1,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,508,1,1,1,3,1,3,1,1,1,2,1,4,1,3,5,2,2,5,3,1,2,2,2,6,10,90,230,75,5,2,75,1,22.7333333333,1.115871234
839,8,1,22,1995,4,8,49,1,4,5,1,2,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,770,7,4,2,4,1,2,1,1,1,3,5,5,5,5,5,4,4,5,1,3,1,1,2,1,1,2,230,22,1,1,22,4,30.65,.678226632
840,7,2,46,1971,2,3,26,1,2,4,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,540,2,4,7,6,2,5,5,5,1,5,5,4,4,5,5,5,5,5,2,1,1,1,1,5,9,73,230,46,4,2,46,2,15.9666666667,1.905600548
841,1,1,24,1993,2,3,17,1,5,5,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, ,602,3,2,3,3,1,4,4,4,4,4,4,5,5,5,4,5,5,5,1,2,1,1,3,1,1,3,230,24,1,1,24,2,13.2,1.001545814
842,6,2,32,1985,3,5,51,5,5,5,2,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,556,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,4,3,4,7,63,230,32,2,2,32,3,11.3666666667,.651468566
843,1,2,50,1967,2,3,18,1,4,1,1,1,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0, ,527,4,1,1,3,1,2,3,3,1,2,1,3,3,3,3,3,4,5,2,2,1,1,2,5,9,74,230,50,4,2,50,2,22.2,.665886452
844,1,1,58,1960,4,9,6,1,5,2,1,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, ,803,1,4,2,3,1,4,2,3,1,1,1,4,3,3,5,4,5,4,3,1,1,1,3,3,5,27,230,58,5,1,58,4,15.75,.503781886
845,5,1,26,1991,2,3,18,4,6,1,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,649,2,4,7,3,2,2,2,1,2,2,1,4,3,4,3,3,3,5,1,1,1,4,4,1,2,4,230,26,2,1,26,2,89.9166666667,6.227868031
846,7,2,55,1962,2,4,29,1,2,1,6,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0, ,609,3,2,2,5,1,5,5,5,5,5,5,1,1,1,1,1,1,5,3,1,1,1,1,6,10,73,230,55,5,2,55,2,27.6,.659966269
847,5,2,62,1955,3,5,13,1,3,3,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,524,2,1,1,1,1,2,1,1,1,5,1,5,3,4,5,3,2,5,3,4,1,1,2,6,10,74,230,62,5,2,62,3,10.6833333333,.665886452
848,6,2,27,1991,4,9,6,3,2,5,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,862,4,4,7,2,2,1,2,1,1,3,1,5,5,5,5,5,4,5,1,4,3,3,1,4,7,57,230,27,2,2,27,4,30.4833333333,2.013219604
849,1,2,27,1990,2,3,17,1,3,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, ,675,3,4,7,6,1,2,2,1,1,3,3,3,1,4,2,3,3,5,1,1,1,1,2,4,7,50,230,27,2,2,27,2,7.73333333333,.934912139
850,2,2,51,1966,1,2,34,2,2,5,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,504,2,4,7,3,1,5,5,5,5,5,5,3,3,3,3,3,3,2,2,2,2,2,1,5,9,77,230,51,4,2,51,1,49.4,1.277948983
851,1,2,52,1965,1,2,36,1,4,1,1,2,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,526,2,2,1,3,1,3,3,3,1,4,1,3,2,3,3,4,3,5,2,1,1,1,2,5,9,74,230,52,4,2,52,1,12.45,1.169909451
852,7,1,22,1995,4,8,4,1,3,5,1,2,97,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0, ,753,3,4,2,3,1,1,2,1,2,3,5,5,4,5,5,5,3,5,1,4,1,1,2,1,1,2,230,22,1,1,22,4,7.81666666667,.678226632
853,9,1,61,1956,1,2,34,1,2,1,1,2,97,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,501,4,2,2,4,1,2,2,1,1,1,1,3,3,4,3,4,5,4,3,4,1,1,1,3,5,25,230,61,5,1,61,1,34.5333333333,.752565261
854,1,1,45,1972,1,2,34,1,5,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,501,3,2,1,3,1,5,5,5,5,5,5,4,4,4,4,4,4,5,2,3,1,1,3,2,4,27,230,45,4,1,45,1,4.08333333333,1.473817719
855,8,2,20,1998,3,5,12,2,3,5,1,2,3,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0, ,524,1,4,1,1,1,1,1,2,2,3,2,3,3,4,2,3,3,3,1,1,2,2,2,4,6,54,230,20,1,2,20,3,5.75,.725150779
856,1,2,44,1973,3,5,13,2,2,5,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,522,2,4,1,3,1,1,1,1,1,3,1,4,4,4,5,5,5,5,2,1,2,2,1,5,8,65,230,44,3,2,44,3,12.3166666667,.773714572
857,1,1,32,1985,1,2,42,1,5,1,1,1,10,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0, ,576,3,1,2,3,1,4,3,3,1,2,1,3,1,5,5,5,5,4,1,3,1,1,3,1,2,15,230,32,2,1,32,1,54.5166666667,.402987845
858,1,2,38,1979,3,6,21,1,6,5,1,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, ,529,2,4,7,4,1,2,3,3,2,2,3,2,2,2,2,3,3,3,2,3,1,1,4,5,8,64,230,38,3,2,38,3,84.4666666667,.979727281
