ID,starttime,endtime,gender,birthyear,geo_state_au,metro_regional,localincome_annual_au,employment_status_au,education_a_au,numberofchildren,agegroup1,agegroup2,au_pol_pastvote_2016,maritalstatus,household_size,localincome_au,geo_GCCSA_au_interlude,social_au_1,social_au_2,social_au_3,social_au_4,social_au_5,social_au_6,social_au_7,social_au_8,social_au_9,social_au_10,social_au_11,social_au_12,social_au_13,social_au_14,social_au_15,social_au_99,educ,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B2,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B3,weight1
346,2/28/2018,2/28/2018,2,1990,2,1,998,6,6,2,2,2,2,1,3,998,4,1,1,9,9,1,1,1,9,1,9,9,9,9,9,9,9,5,1,2,5,2,5,5,5,1,5,5,5,5,5,5,5,.704645763633002
347,3/1/2018,3/1/2018,2,1969,1,1,8,1,5,2,4,4,6,1,5,5,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,4,1,1,2,1,1,2,1,1,4,5,3,4,5,3,5,.956480842814623
348,3/1/2018,3/1/2018,2,1954,2,1,9,1,4,1,5,5,1,1,4,2,3,1,1,9,1,1,9,9,9,9,9,9,9,9,9,1,9,3,1,2,2,1,1,4,1,1,3,3,4,2,4,3,4,.851274931218019
349,2/28/2018,2/28/2018,1,1962,3,1,2,6,3,2,5,5,98,7,4,1,5,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,2,1,2,2,2,5,3,2,1,5,4,3,5,5,4,5,.477831915533046
350,3/1/2018,3/1/2018,2,1984,5,2,5,7,4,4,2,2,1,5,5,2,9,1,1,9,9,9,1,1,9,9,9,9,1,9,9,9,9,3,1,2,1,1,2,3,2,1,2,1,3,2,2,3,5,2.04852150402984
351,3/1/2018,3/1/2018,2,1950,4,1,2,5,4,1,6,5,2,1,2,2,7,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,1,1,1,1,1,1,3,1,3,3,4,3,5,1.42478392588789
352,3/1/2018,3/1/2018,2,1975,1,1,1,6,5,1,3,3,98,7,1,1,1,9,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,4,1,2,3,2,2,2,3,1,2,4,2,3,4,3,5,.344644351063012
353,3/1/2018,3/1/2018,1,1951,3,2,2,5,4,1,6,5,1,1,2,2,6,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,1,1,1,1,1,1,1,4,4,3,4,3,2,5,1.21091150031248
354,3/1/2018,3/1/2018,1,1971,2,1,7,1,4,4,4,4,98,1,5,4,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,3,3,2,5,5,5,1,5,4,3,5,4,3,4,.318420558963384
355,3/1/2018,3/1/2018,1,1990,1,1,1,1,7,2,2,2,3,1,3,4,1,1,1,1,1,1,1,9,9,9,1,1,1,9,1,1,9,5,1,2,1,3,3,3,3,1,3,1,1,2,2,3,2,.778867484736242
356,3/1/2018,3/1/2018,1,1973,1,2,13,1,6,4,4,4,2,5,4,5,1,1,9,1,9,1,1,9,1,1,9,9,9,1,1,9,9,5,1,2,1,1,1,2,1,1,3,3,3,3,3,3,1,1.50945248280367
357,3/1/2018,3/1/2018,1,1967,3,1,12,1,2,4,4,4,4,1,5,7,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,3,2,3,3,3,1,4,4,4,4,4,4,2,1.85064377691034
358,2/28/2018,2/28/2018,1,1961,3,2,8,1,5,2,5,5,9,2,3,4,6,9,9,1,1,9,9,9,9,1,1,9,9,9,9,9,9,4,1,4,2,4,2,4,5,1,4,2,5,5,3,5,4,.594991756415944
359,3/1/2018,3/1/2018,2,1947,1,1,998,5,6,7,6,5,1,1,2,998,1,1,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,5,1,1,2,1,1,1,1,1,5,3,5,3,3,1,5,.931426637164772
360,3/1/2018,3/1/2018,1,1970,2,2,12,1,5,1,4,4,5,7,1,7,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,3,3,1,1,1,1,1,5,5,5,5,5,5,5,.977486222427604
361,3/1/2018,3/1/2018,2,1959,5,1,5,1,4,1,5,5,98,7,1,4,9,1,1,9,9,1,9,1,1,9,9,9,9,9,9,9,9,3,1,3,1,2,1,3,1,1,4,4,4,4,4,3,1,.340283634804414
362,3/1/2018,3/1/2018,2,1998,3,1,1,4,3,1,1,1,98,7,5,1,5,1,1,9,1,9,1,9,9,9,9,9,1,9,9,9,9,2,1,1,1,1,1,1,1,1,1,2,3,1,1,4,3,.564581077260887
363,3/1/2018,3/1/2018,2,1991,1,1,10,1,6,1,2,2,6,7,1,6,1,9,9,9,9,9,9,1,1,9,9,9,9,9,1,9,9,5,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,.855486708100709
364,3/1/2018,3/1/2018,2,1981,2,1,10,7,5,1,3,3,99,2,2,5,3,1,9,9,1,1,9,1,9,9,9,9,9,9,9,9,9,4,1,3,3,3,1,2,1,1,3,4,4,3,3,4,2,.288065826703954
365,3/1/2018,3/1/2018,1,1946,5,2,3,5,4,1,6,5,2,1,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,4,3,3,2,2,2,1,4,4,4,5,3,4,5,2.20304231664731
366,3/1/2018,3/1/2018,1,1948,3,2,2,5,7,7,6,5,8,1,2,2,6,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,5,1,3,3,2,1,3,1,1,3,2,3,4,3,4,5,.106622710225746
367,3/1/2018,3/1/2018,1,1966,4,1,6,5,4,2,4,4,99,1,3,4,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,2,1,3,1,1,5,2,4,5,3,5,5,.240670174909974
368,3/1/2018,3/1/2018,1,1984,2,1,6,4,5,1,2,2,3,7,4,1,3,1,1,1,9,9,1,9,1,9,9,9,9,9,9,9,9,4,1,2,2,1,2,2,2,1,3,4,4,3,3,2,3,.856113197914693
369,3/1/2018,3/1/2018,2,1963,3,2,998,2,5,7,5,5,4,1,4,998,6,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,4,1,2,2,2,1,2,1,1,4,4,3,3,4,4,5,.841194845612485
370,3/1/2018,3/1/2018,2,1970,3,2,4,7,3,7,4,4,98,7,2,8,5,1,1,9,9,9,1,1,9,9,9,9,9,9,9,9,9,2,1,3,2,2,2,2,2,1,4,4,5,5,3,5,2,.817351501082702
371,3/1/2018,3/1/2018,1,1963,2,1,10,1,4,7,5,5,98,1,2,5,3,1,1,9,9,9,1,9,1,1,9,9,9,9,9,9,9,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,.298320533119821
372,3/1/2018,3/1/2018,1,1977,5,1,13,1,6,3,3,3,98,1,4,998,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,2,1,1,1,3,2,1,3,3,3,2,4,3,5,.219556530541574
373,2/28/2018,2/28/2018,2,1983,3,2,6,6,5,3,3,3,98,1,4,1,6,1,1,9,1,1,1,9,1,1,9,9,1,9,9,9,9,4,1,4,3,2,1,4,1,1,2,2,2,4,1,3,1,.43816939379877
374,3/1/2018,3/1/2018,2,1983,5,1,10,1,2,2,3,3,5,1,3,7,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,1,9,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1.9087683896254
375,3/1/2018,3/1/2018,2,1990,1,1,9,1,7,1,2,2,1,1,2,6,1,9,1,9,9,9,9,9,9,9,1,9,9,9,9,1,9,5,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,.825632754976907
376,3/1/2018,3/1/2018,1,1957,4,1,998,5,2,2,5,5,2,2,3,998,7,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,5,4,3,1,1,1,1,5,4,5,5,5,3,5,1.94603279651755
377,3/1/2018,3/1/2018,2,1974,1,2,998,1,6,3,3,3,1,6,3,998,1,9,9,1,9,1,9,9,1,9,9,9,9,9,9,9,9,5,1,1,1,1,2,3,2,1,3,4,4,3,3,3,3,1.09119750227617
378,3/1/2018,3/1/2018,1,1979,1,1,11,1,4,1,3,3,2,7,2,6,1,1,1,1,9,1,1,9,1,1,1,1,1,1,9,9,9,3,1,3,2,2,1,2,1,1,3,4,4,4,4,4,5,1.56017834640803
379,3/1/2018,3/1/2018,2,1972,1,1,2,7,97,2,4,4,2,1,5,7,1,1,1,9,9,9,1,9,9,1,9,9,9,9,9,9,9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1.63685224291331
380,3/1/2018,3/1/2018,2,1987,1,1,12,1,7,2,2,2,1,1,3,4,1,1,1,1,1,1,9,1,9,1,9,9,1,9,9,9,9,5,1,4,4,4,1,1,4,1,5,3,5,4,5,4,4,.825632754976907
381,3/1/2018,3/1/2018,1,1956,2,1,10,1,2,7,5,5,12,1,2,4,3,1,1,9,9,9,1,9,9,9,9,1,9,9,9,9,9,1,1,3,3,2,2,3,2,1,4,4,4,4,4,4,5,2.28899921020189
382,3/1/2018,3/1/2018,2,1993,3,2,12,2,3,2,2,2,98,7,5,5,6,1,1,9,9,9,1,9,9,9,9,9,1,9,9,9,9,2,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,.757550427611204
383,3/1/2018,3/1/2018,1,1964,2,1,13,1,7,3,4,4,2,1,4,7,3,1,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,5,1,2,1,1,2,1,1,1,1,1,2,1,1,4,5,.685005867511913
384,3/1/2018,3/1/2018,2,1984,1,2,3,7,2,4,2,2,1,6,4,8,2,1,1,9,9,1,9,1,9,9,9,9,9,9,9,9,9,1,1,2,2,2,1,3,1,1,3,4,4,2,1,3,4,2.69598972132625
385,3/1/2018,3/1/2018,2,1978,1,1,9,7,6,1,3,3,99,1,2,4,1,1,1,9,1,1,9,1,9,1,9,9,9,9,9,9,9,5,1,3,1,1,1,2,1,1,2,2,5,2,1,2,1,.248748502303593
386,3/1/2018,3/1/2018,2,1989,2,1,7,7,4,1,2,2,3,2,2,4,3,1,1,9,9,1,9,1,9,1,9,9,9,9,9,9,9,3,1,2,1,1,1,1,1,1,3,1,1,3,1,2,5,1.16758580165575
387,3/1/2018,3/1/2018,2,1951,5,1,5,5,3,1,6,5,2,1,2,998,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,2,1,1,1,1,2,2,1,1,4,3,3,4,3,3,5,2.3383151423482
388,3/1/2018,3/1/2018,1,1939,1,2,4,5,4,1,6,5,99,1,4,8,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,4,5,5,1,4,2,1,5,5,5,5,5,5,5,.612028503333871
389,3/1/2018,3/1/2018,1,1966,3,1,8,1,3,2,4,4,98,1,4,4,5,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,3,2,1,3,1,1,3,4,4,3,3,5,5,.477831915533046
390,3/1/2018,3/1/2018,2,1985,1,1,8,1,6,1,2,2,98,7,1,4,1,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,5,1,2,2,2,2,3,2,1,3,3,4,2,2,4,1,.308253598147125
391,3/1/2018,3/1/2018,2,1958,3,1,998,5,4,1,5,5,99,7,1,998,5,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,3,2,2,3,2,1,5,3,4,5,2,3,5,.39465921745956
392,3/1/2018,3/1/2018,2,1973,2,2,12,1,3,2,4,4,3,1,3,6,4,1,1,9,9,9,1,1,9,9,9,9,9,9,9,9,9,2,1,1,1,1,1,1,1,1,3,4,4,2,4,3,1,1.23974077079578
393,3/1/2018,3/1/2018,1,1980,1,1,10,1,1,3,3,3,6,1,4,4,1,9,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,1,1,3,3,3,3,2,3,1,4,3,3,3,3,4,3,2.31711234396657
394,3/1/2018,3/1/2018,2,1979,3,1,9,2,5,3,3,3,3,1,5,4,5,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,4,1,2,1,2,1,3,2,1,4,4,4,3,4,3,2,.957555712678647
395,3/1/2018,3/1/2018,2,1954,3,2,2,5,4,1,5,5,8,1,2,1,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,3,1,1,2,2,1,5,5,4,4,4,5,5,.193008477525958
396,2/28/2018,2/28/2018,1,1966,3,2,8,1,2,4,4,4,9,1,6,4,6,1,1,9,1,9,1,9,1,9,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,3,4,3,3,5,1,1.51222702545595
397,3/1/2018,3/1/2018,1,1982,1,2,11,1,2,3,3,3,5,1,4,7,2,1,1,1,9,1,1,9,9,1,1,1,1,9,9,9,9,1,1,2,3,1,2,1,2,1,1,3,3,2,2,3,3,2.02931123611992
398,3/1/2018,3/1/2018,2,1960,3,2,2,8,4,7,5,5,8,7,2,7,5,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,4,1,2,1,2,1,5,2,5,5,5,1,5,.258060409421832
399,3/1/2018,3/1/2018,2,1976,2,2,7,3,4,2,3,3,97,2,3,4,4,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,3,1,3,4,1,1,1,1,1,3,1,3,3,1,4,3,.405579643593257
400,3/1/2018,3/1/2018,1,1961,3,1,8,5,6,2,5,5,4,6,2,3,5,1,1,1,9,1,1,9,9,1,9,9,9,9,9,9,9,5,1,1,1,1,1,1,3,1,5,5,5,5,5,3,4,.525540384723534
401,3/1/2018,3/1/2018,1,1983,1,2,11,1,5,3,3,3,1,1,4,7,2,1,1,1,9,1,1,9,1,1,1,1,1,9,9,9,9,4,1,1,2,3,3,1,1,1,1,2,3,2,2,3,2,.878245442323788
402,3/1/2018,3/1/2018,2,1951,2,1,10,1,6,1,6,5,2,1,2,5,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,3,2,3,2,2,3,1,3,3,4,4,3,3,2,1.12984936234966
403,3/1/2018,3/1/2018,1,1959,5,1,9,1,6,7,5,5,2,5,3,3,9,1,1,9,1,1,9,9,1,1,9,9,9,9,9,9,9,5,1,4,3,2,2,2,2,1,3,4,4,4,3,5,3,.799573661323489
404,3/1/2018,3/1/2018,2,1986,3,1,9,1,7,2,2,2,7,1,3,7,6,9,9,1,9,9,9,9,1,1,9,9,9,1,9,9,9,5,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,.204153362137804
405,3/1/2018,3/1/2018,2,1986,2,2,1,1,7,2,2,2,5,1,3,4,3,1,1,1,1,1,1,1,1,1,1,1,9,9,9,1,9,5,1,2,2,1,1,4,1,1,1,2,1,2,1,3,2,1.02753903333045
406,3/1/2018,3/1/2018,2,1995,2,2,7,1,4,1,1,1,1,3,1,3,4,1,1,9,9,9,1,9,9,9,1,9,1,9,9,9,9,3,1,1,1,2,2,3,2,1,3,4,3,2,3,3,4,1.22895644476029
407,3/1/2018,3/1/2018,2,1981,3,1,9,2,5,2,3,3,4,1,3,3,5,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,4,1,2,2,1,1,3,1,1,4,4,3,1,4,2,4,.76047749446332
408,3/1/2018,3/1/2018,2,1988,1,1,1,8,4,3,2,2,1,7,3,2,1,1,1,9,1,9,9,9,9,1,9,9,1,9,9,9,9,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1.39767386148832
409,3/1/2018,3/1/2018,1,1951,3,1,11,5,3,7,6,5,4,1,2,4,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,2,2,1,2,2,1,1,4,4,4,4,4,3,4,1.00953159353966
410,3/1/2018,3/1/2018,2,1977,2,1,8,1,4,2,3,3,2,1,3,2,3,1,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,3,1,2,3,2,1,3,1,1,3,2,5,3,2,4,5,1.36813846822876
411,3/1/2018,3/1/2018,2,1975,1,2,11,2,5,3,3,3,2,1,4,8,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,1,1,2,1,1,1,2,1,5,5,5,5,5,3,5,1.24226949261992
412,3/1/2018,3/1/2018,1,1966,6,1,11,1,5,2,4,4,2,1,4,6,11,1,9,1,1,9,1,9,1,9,9,9,9,9,9,9,9,4,1,2,3,2,3,2,1,1,4,4,4,4,4,3,5,.739024500068572
413,2/28/2018,2/28/2018,2,1997,3,1,10,1,5,1,1,1,99,7,4,5,5,9,1,9,9,9,1,1,9,9,9,9,1,9,9,9,9,4,1,1,1,2,1,3,1,1,2,4,3,2,2,3,2,.404673242490126
414,2/28/2018,3/1/2018,2,1994,4,1,1,6,4,1,1,1,99,7,6,1,7,9,1,1,1,9,1,9,9,9,9,9,1,9,9,9,9,3,1,4,1,1,1,1,1,1,1,1,1,1,1,5,2,.296613624357447
415,3/1/2018,3/1/2018,2,1960,2,1,1,5,4,1,5,5,2,1,3,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,2,1,1,1,1,1,4,3,4,4,4,4,5,1.23543857891828
416,3/1/2018,3/1/2018,2,1972,1,2,10,2,2,2,4,4,1,1,4,4,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,1,2,2,2,1,3,3,4,3,4,2,5,2.17555742880804
417,3/1/2018,3/1/2018,2,1956,3,2,2,2,4,1,5,5,8,7,2,8,6,1,1,9,1,9,9,1,9,1,9,9,9,9,9,9,9,3,1,1,3,1,2,1,1,1,1,5,2,3,2,4,5,.193008477525958
418,3/1/2018,3/1/2018,2,1965,4,1,999,2,2,2,4,4,6,1,4,998,7,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,1,1,3,5,2,1,2,1,1,5,5,5,5,5,5,5,1.36679548834396
419,3/1/2018,3/1/2018,2,1959,2,1,998,2,4,1,5,5,2,7,2,1,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,1,1,1,4,1,1,3,5,4,3,4,5,5,1.23543857891828
420,3/1/2018,3/1/2018,2,1970,2,1,998,7,5,2,4,4,2,1,4,998,3,1,1,9,1,9,9,9,1,1,9,9,9,9,9,1,9,4,1,1,1,1,2,1,1,1,3,3,3,2,4,3,3,1.11975191814252
421,3/1/2018,3/1/2018,2,1961,3,1,9,7,5,1,5,5,1,1,3,5,5,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,4,1,4,4,2,2,4,1,1,4,4,4,4,4,4,3,.865152706605259
422,3/1/2018,3/1/2018,2,1963,1,1,9,2,2,7,5,5,2,1,2,5,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,3,2,2,1,3,1,1,4,4,3,4,4,5,5,3.07466914702634
423,3/1/2018,3/1/2018,2,1976,4,1,3,8,4,1,3,3,1,7,2,1,7,1,1,9,1,9,1,9,9,9,9,9,9,9,9,9,9,3,1,2,1,1,1,1,1,1,5,3,3,5,3,2,3,.702244380369618
424,3/1/2018,3/1/2018,1,1959,1,2,9,1,5,2,5,5,7,6,2,5,2,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,4,1,1,2,3,1,2,2,1,3,3,3,4,3,4,2,.262096262570898
425,3/1/2018,3/1/2018,2,1976,2,1,998,1,3,1,3,3,1,1,2,998,3,1,1,9,9,9,1,9,1,1,9,9,1,9,9,9,9,2,1,1,3,1,2,2,1,1,2,3,1,2,1,4,5,1.07644620068572
426,3/1/2018,3/1/2018,2,1957,1,1,4,5,6,1,5,5,1,7,1,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,1,2,3,2,1,2,1,1,4,4,4,3,4,3,5,.601631184088973
427,3/1/2018,3/1/2018,1,1982,1,2,11,1,3,3,3,3,1,1,4,7,2,1,1,1,9,1,1,1,1,1,1,1,1,9,9,9,9,2,1,1,1,2,1,3,2,1,1,2,3,3,1,2,2,1.22528673968041
428,3/1/2018,3/1/2018,1,1977,1,2,9,1,5,3,3,3,5,1,4,7,2,1,1,1,9,1,1,9,1,1,1,1,1,9,9,9,9,4,1,3,2,1,1,2,2,1,2,2,3,3,2,2,2,.798440602084566
429,3/1/2018,3/1/2018,2,1951,2,1,10,5,7,7,6,5,2,1,2,3,4,1,1,1,1,9,9,9,1,9,9,9,9,9,9,9,9,5,1,1,1,1,1,2,1,1,3,4,5,3,4,4,3,.794936768262599
430,3/1/2018,3/1/2018,1,1953,1,1,998,5,3,1,6,5,2,1,2,998,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,2,1,1,5,1,1,1,1,1,5,5,5,5,5,5,5,1.65863636628893
431,3/1/2018,3/1/2018,1,1995,4,1,10,1,7,1,1,1,2,7,1,6,7,9,9,9,9,9,9,1,9,9,9,1,1,9,9,1,9,5,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,.771060989922941
432,3/1/2018,3/1/2018,2,1990,4,1,9,1,7,1,2,2,7,7,2,7,8,9,9,9,9,9,9,9,9,1,9,9,1,9,1,9,9,5,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,.238828728851523
433,3/1/2018,3/1/2018,2,1956,1,2,6,7,4,7,5,5,1,5,5,8,2,1,1,9,1,1,9,1,9,9,9,9,9,9,9,9,9,3,1,3,3,3,1,2,1,1,5,4,3,5,3,3,4,.94441711574695
434,3/1/2018,3/1/2018,2,1997,1,1,999,4,3,1,1,1,99,3,2,999,1,1,1,9,9,9,1,9,9,9,9,9,1,9,9,9,9,2,1,1,1,1,1,1,1,1,2,2,3,2,2,2,4,.543969532815021
435,3/1/2018,3/1/2018,1,1996,4,1,3,4,5,1,1,1,1,2,2,2,7,1,1,1,9,9,9,9,1,9,1,9,1,9,9,1,9,4,1,2,2,1,1,5,1,1,4,2,4,3,3,2,5,.736119134576279
436,3/1/2018,3/1/2018,2,1958,5,1,10,1,6,1,5,5,1,7,3,6,9,1,1,1,1,1,9,9,1,9,9,9,9,9,9,9,9,5,1,1,2,2,2,2,2,1,3,3,4,4,3,2,2,.538394845747646
437,3/1/2018,3/1/2018,1,1928,5,1,998,5,7,7,6,5,2,4,1,8,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,.794583936568291
438,3/1/2018,3/1/2018,2,1945,1,2,2,5,2,7,6,5,6,4,1,2,2,1,1,9,1,9,1,9,9,9,9,9,9,9,9,9,9,1,1,2,3,1,1,2,2,1,5,4,5,5,4,3,3,3.15142026725832
439,3/1/2018,3/1/2018,2,1968,3,2,8,7,2,2,4,4,8,1,4,5,6,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,.401489500519247
440,3/1/2018,3/1/2018,1,1957,3,2,2,5,4,7,5,5,98,5,2,2,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,4,1,2,2,2,4,1,5,5,3,5,4,4,3,.685370951328002
441,3/1/2018,3/1/2018,2,1981,1,1,12,1,5,1,3,3,1,1,2,6,1,1,1,9,1,1,1,9,9,1,9,9,9,9,9,9,9,4,1,4,4,4,4,4,3,1,1,4,1,3,2,3,3,.923102493420279
442,3/1/2018,3/1/2018,2,1970,1,2,5,7,3,2,4,4,99,2,3,1,2,1,1,9,1,9,1,1,9,9,9,9,9,9,9,9,9,2,1,2,2,1,2,2,1,1,4,2,3,5,4,3,4,.445869304470147
443,3/1/2018,3/1/2018,2,1962,5,1,5,8,4,1,5,5,2,1,2,998,9,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,1,1,1,2,1,5,4,4,4,4,3,5,1.32272979806223
444,3/1/2018,3/1/2018,1,1960,3,2,1,5,2,3,5,5,1,1,4,1,5,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,5,3.81858322471749
445,3/1/2018,3/1/2018,2,1980,2,1,998,2,4,2,3,3,1,1,3,998,3,1,1,9,9,9,1,9,9,1,9,9,9,9,9,9,9,3,1,1,2,1,1,1,1,1,3,3,2,3,4,4,3,.942711357984234
446,3/1/2018,3/1/2018,2,1976,3,2,8,2,6,1,3,3,3,7,1,4,6,1,1,1,9,1,1,1,1,1,1,9,1,9,1,9,9,5,1,3,2,2,1,1,1,1,3,2,1,2,2,3,1,.846588751480312
447,3/1/2018,3/1/2018,1,1983,1,1,2,2,5,2,3,3,98,1,3,2,1,1,1,1,9,1,1,9,1,1,9,9,1,9,9,9,9,4,1,3,2,1,1,2,1,1,2,1,1,2,3,4,1,.328500422728038
448,3/1/2018,3/1/2018,1,1969,2,2,7,1,3,3,4,4,98,2,5,3,4,1,1,9,1,1,1,9,9,9,1,9,9,9,9,9,9,2,1,3,3,3,3,3,3,1,5,4,4,5,4,5,5,.560050262711645
449,3/1/2018,3/1/2018,2,1998,3,1,999,4,3,1,1,1,99,3,6,999,6,1,1,9,1,1,1,1,9,1,9,9,1,9,9,1,9,2,1,1,1,1,1,4,1,1,1,2,1,2,1,1,5,.422261339529869
450,3/1/2018,3/1/2018,1,1956,1,1,10,1,3,1,5,5,2,1,4,7,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,4,1,1,1,1,1,3,4,5,3,4,5,5,1.66905205499828
451,3/1/2018,3/1/2018,2,1976,5,1,2,7,2,2,3,3,98,1,4,1,9,1,1,9,9,9,9,9,9,9,9,9,1,9,9,9,9,1,1,1,1,1,1,1,2,1,1,1,4,1,1,4,5,.783876718514391
452,3/1/2018,3/1/2018,2,1988,2,1,11,1,5,1,2,2,1,2,2,999,3,1,1,9,9,9,1,1,1,1,9,9,1,9,9,9,9,4,1,1,2,3,1,2,2,1,2,2,5,1,4,1,1,.956132720051561
453,3/1/2018,3/1/2018,1,1983,2,1,5,1,6,1,3,3,5,1,4,3,3,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,3,3,3,2,1,1,1,3,2,2,3,1,4,.45802337184
454,3/1/2018,3/1/2018,2,1997,1,1,7,4,3,1,1,1,3,7,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,1,4,4,3,3,4,3,4,1.45618220976685
455,2/28/2018,3/1/2018,2,1959,1,1,7,1,2,7,5,5,2,4,1,1,1,1,1,9,1,9,1,1,9,9,9,9,9,9,9,9,9,1,1,2,2,2,1,2,1,1,3,5,3,3,2,3,5,3.07466914702634
456,3/1/2018,3/1/2018,2,1967,2,1,10,1,5,1,4,4,3,2,2,4,3,1,1,1,1,1,9,1,9,9,9,9,9,9,9,9,9,4,1,4,2,5,1,4,1,1,5,3,4,4,5,3,5,.696344244797957
457,3/1/2018,3/1/2018,2,1974,6,2,7,1,4,2,3,3,1,6,2,4,12,1,1,9,9,1,9,1,1,1,9,9,9,9,9,9,9,3,1,1,1,1,1,1,1,1,3,1,3,2,1,2,5,.879850787803721
458,3/1/2018,3/1/2018,2,1965,4,1,5,7,4,1,4,4,6,7,2,4,7,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,3,4,3,1,5,1,1,5,5,4,5,5,5,5,.657061058766019
459,3/1/2018,3/1/2018,2,1995,3,1,11,1,5,1,1,1,4,2,2,5,5,1,1,1,9,9,1,1,1,1,9,9,1,9,9,9,9,4,1,1,1,1,1,3,1,1,5,5,4,1,3,4,1,.860335708341898
460,3/1/2018,3/1/2018,2,1984,1,2,10,2,5,4,2,2,1,1,5,4,2,1,1,9,1,9,1,1,9,9,9,9,1,9,9,9,9,4,1,1,2,1,1,1,1,1,2,2,3,3,3,4,3,1.06074791190006
