ID,split_text,starttime,endtime,gender,age,geo_state_au,metro_regional,localincome_annual_au,employment_status_au,education_a_au,numberofchildren,agegroup1,agegroup2,au_pol_pastvote_2016,political_interest,maritalstatus,household_size,localincome_au,geo_GQSA_au_interlude,social_au_1,social_au_2,social_au_3,social_au_4,social_au_5,social_au_6,social_au_7,social_au_8,social_au_9,social_au_10,social_au_11,social_au_12,social_au_13,social_au_14,social_au_15,social_au_99,educ,Q1,Q1_1,Q1_2,Q1_3,Q2,Q3,Q4,Q5,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,weight0,weight1
652,in the last year?,12/7/2017,12/7/2017,1,76,3,1,2,5,5,1,6,5,4,2,5,1,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,1,2,2,2,2,2,4,1,4,2,2,2,1,1,2,2,3,3,1,3,2,2,2,2,2,2,2,2,2,.894856665421204,.975814777561671
673,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,31,3,1,8,1,5,1,2,2,4,3,7,1,4,5,1,1,9,9,9,1,9,1,1,9,9,1,9,9,9,9,4,1,2,2,3,3,2,4,1,2,3,2,2,1,1,1,2,3,2,1,3,3,3,2,2,2,2,2,5,2,.914459620515081,1.05230153130203
677,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,70,3,1,2,5,3,7,6,5,4,2,2,2,2,5,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,2,1,2,2,2,2,4,2,1,4,3,2,4,1,5,2,2,3,3,1,5,2,3,3,2,5,3,2,3,3,.896915835550667,1.57351822547305
687,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,59,3,1,1,8,2,1,5,5,97,3,1,2,1,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,2,5,3,1,4,2,3,3,2,3,3,3,3,3,1,4,3,2,3,3,3,4,3,4,4,.919116157593035,.606930615765007
697,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,63,3,1,2,5,2,1,5,5,1,2,5,1,1,5,1,1,9,9,9,9,9,9,9,9,9,1,9,9,9,9,1,1,2,2,2,3,3,3,1,3,3,2,2,1,2,2,2,2,4,1,3,3,3,3,2,2,3,3,3,4,.919116157593035,1.35073319286946
714,in the last year?,12/7/2017,12/7/2017,1,71,3,2,998,5,4,7,6,5,4,1,1,2,998,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,3,2,2,2,3,1,4,3,2,3,1,2,3,4,4,1,1,3,3,2,4,2,1,2,3,4,2,.827651139324753,1.12636563685668
716,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,49,3,1,1,8,3,1,4,4,98,4,7,1,1,5,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,1,4,4,4,4,6,6,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,.876667079006334,.417808895689973
717,in the last year?,12/7/2017,12/7/2017,2,62,3,1,2,7,2,7,5,5,1,2,1,2,2,5,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,3,4,2,1,3,3,3,2,1,2,3,3,2,4,1,3,3,3,3,2,3,3,3,2,3,.919116157593035,1.35073319286946
719,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,32,3,1,6,2,5,2,2,2,1,1,1,3,3,5,1,9,1,9,1,1,9,9,9,9,9,9,9,9,9,9,4,1,2,2,2,2,4,4,1,3,2,2,1,1,2,2,2,2,2,1,3,2,3,2,2,3,2,2,2,3,.914459620515081,.900343376336956
722,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,64,3,1,998,6,2,7,5,5,1,2,2,2,998,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,3,4,2,1,4,2,2,1,1,1,3,2,2,3,1,4,3,3,2,2,2,4,4,2,4,.919116157593035,1.35073319286946
726,in the last year?,12/7/2017,12/7/2017,1,57,3,2,2,1,4,7,5,5,4,3,2,2,1,5,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,4,4,1,3,2,2,2,1,2,2,3,2,3,1,4,3,3,2,3,2,3,3,3,4,.817030347318043,1.24167950447929
727,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,66,3,1,4,5,5,7,6,5,98,1,1,2,5,5,1,9,9,9,1,9,1,9,9,9,9,9,9,9,9,9,4,1,2,2,2,3,3,3,1,4,3,3,4,2,2,3,3,4,3,1,3,2,2,3,2,2,3,4,4,3,.932958402597443,.253693667292885
729,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,39,3,1,11,1,3,2,3,3,98,1,2,3,6,5,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,3,2,2,4,3,1,2,2,2,4,1,2,4,2,4,4,1,3,2,3,3,2,2,3,3,4,4,.933659702815188,.523664225273302
750,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,50,3,1,6,1,5,7,4,4,11,2,2,2,2,5,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,4,1,2,3,2,2,4,4,1,4,4,4,4,1,2,3,4,2,4,1,4,4,4,4,2,2,3,4,3,4,.897939208867273,.00280358700512507
775,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,53,3,1,1,6,4,1,4,4,1,4,5,1,1,5,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,3,4,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,.876667079006334,.730226826891726
797,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,68,3,1,2,5,4,1,6,5,4,2,5,1,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,2,1,3,4,1,5,3,3,3,1,5,3,4,4,2,1,5,5,5,5,3,5,5,5,5,5,.932958402597443,.832361771668817
811,in the year since Donald Trump became President?,12/7/2017,12/8/2017,1,35,3,1,5,1,5,5,3,3,1,2,1,6,3,5,1,1,9,1,9,1,9,9,9,9,9,9,9,9,9,9,4,1,2,3,2,3,4,2,1,2,2,2,3,2,1,2,2,2,3,1,2,3,2,2,3,2,2,2,1,2,.961423997979148,1.10794518508882
837,in the last year?,12/8/2017,12/8/2017,2,33,3,1,9,1,2,2,2,2,3,1,1,3,7,5,1,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,1,1,2,2,1,3,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,.914459620515081,1.59687230960067
838,in the last year?,12/8/2017,12/8/2017,2,20,3,1,999,2,5,1,1,1,4,3,7,5,999,5,1,1,9,9,9,1,9,1,9,9,9,1,9,9,9,9,4,1,2,2,2,3,3,5,1,2,2,4,2,2,1,1,2,3,1,1,3,3,3,3,2,2,2,2,3,2,.942886565085978,.853295556591139
846,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,44,3,1,998,8,4,1,3,3,99,1,7,10,4,5,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,1,2,1,5,3,1,2,4,3,4,1,3,3,3,4,4,1,3,3,3,4,3,3,3,4,4,4,.961423997979148,.627953798141319
847,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,25,3,1,10,1,7,1,2,2,8,1,7,1,6,5,9,9,9,9,9,9,9,9,9,9,1,9,1,1,9,9,5,1,2,1,2,3,1,1,1,2,2,1,3,3,2,4,1,1,3,1,1,1,2,2,2,1,2,1,1,1,.942987263544569,.164055204750168
867,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,44,3,1,8,1,7,2,3,3,4,1,7,3,5,5,1,1,9,9,1,1,1,1,1,1,9,9,1,9,1,9,5,1,2,2,2,3,3,3,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,.961423997979148,.926120717484256
872,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,45,3,1,998,6,7,7,4,4,99,4,7,8,998,5,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,9,5,1,4,4,4,4,6,6,1,4,3,3,2,5,4,3,3,4,4,1,5,5,5,5,5,5,5,5,5,5,.897939208867273,.29418642204829
877,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,46,3,1,11,1,4,7,4,4,1,3,2,4,8,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,2,2,2,4,4,1,3,2,2,2,1,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,.876667079006334,.730226826891726
883,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,60,3,1,1,5,4,7,5,5,1,1,6,1,1,5,1,1,9,1,9,9,1,9,9,9,9,9,9,9,9,9,3,1,3,3,3,1,5,5,1,4,4,4,4,3,3,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,.919116157593035,.789616023637505
884,in the last year?,12/8/2017,12/8/2017,2,31,3,1,6,7,4,3,2,2,1,2,1,4,3,5,1,1,1,9,9,1,1,9,9,9,9,9,9,9,9,9,3,1,3,2,3,3,4,3,1,3,2,3,2,1,1,3,4,2,4,1,3,2,3,2,1,2,2,2,2,3,.914459620515081,1.13565944695163
886,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,66,3,2,6,5,6,7,6,5,4,1,1,2,4,5,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,2,2,3,2,4,2,1,2,2,2,2,1,1,2,2,3,3,1,3,2,3,2,2,2,2,2,3,3,.827651139324753,.638640924746653
887,in the last year?,12/8/2017,12/8/2017,1,32,3,1,11,1,5,1,2,2,1,2,7,6,7,5,1,1,1,9,1,1,9,1,1,9,9,9,9,9,9,9,4,1,2,2,3,3,3,3,1,3,3,3,2,1,2,2,3,3,3,1,3,3,3,2,2,2,3,2,3,2,.942987263544569,1.24681658134651
898,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,35,3,1,6,1,4,7,3,3,4,3,2,2,3,5,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,3,1,2,2,2,1,5,4,1,4,4,3,3,1,2,3,3,4,3,1,4,3,3,3,5,5,3,3,4,4,.961423997979148,1.63339133358723
907,in the last year?,12/7/2017,12/7/2017,2,76,3,1,2,8,2,7,6,5,11,2,5,1,4,5,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,1,1,2,2,2,3,4,3,1,3,2,2,2,2,1,3,3,3,3,1,3,2,2,2,2,2,3,3,3,3,.857043125846355,.00340887670724042
916,in the last year?,12/8/2017,12/8/2017,2,24,3,1,999,3,6,1,1,1,1,4,7,4,999,5,9,9,9,9,9,1,1,9,1,9,1,9,9,9,9,9,5,1,2,2,4,4,6,6,1,5,5,5,5,1,5,5,5,5,3,1,5,5,5,5,5,5,5,5,5,5,.942886565085978,.522137339847262
918,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,29,3,1,5,1,5,1,2,2,98,3,3,1,8,5,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,4,1,3,3,1,2,2,3,1,2,1,1,1,1,1,1,2,3,2,1,3,2,2,2,3,2,2,3,3,3,.942987263544569,.560237328480157
952,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,54,3,1,6,1,2,7,4,4,1,3,1,6,4,5,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,5,3,1,3,2,2,2,1,2,3,3,3,3,1,3,2,3,2,1,2,3,3,3,3,.897939208867273,1.97528341878896
957,in the last year?,12/8/2017,12/8/2017,1,38,3,1,1,4,4,1,3,3,8,2,7,4,1,5,1,1,1,9,1,1,9,1,9,9,9,9,9,9,1,9,3,1,2,2,2,3,4,2,1,3,4,4,4,1,2,4,4,3,2,1,3,3,3,3,3,3,3,3,3,3,.961423997979148,.257115563508267
967,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,33,3,1,3,7,4,4,2,2,99,3,2,5,2,5,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,4,5,2,1,4,4,4,3,1,2,3,3,2,4,1,3,4,4,3,2,3,3,3,3,3,.914459620515081,.510290626658435
975,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,41,3,1,4,1,3,4,3,3,4,4,1,5,1,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,4,4,1,4,3,3,2,3,2,3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,.961423997979148,2.07989146338557
21,in the last year?,12/8/2017,12/8/2017,2,62,3,2,998,1,5,7,5,5,1,2,1,3,998,6,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,4,1,2,2,2,3,2,2,1,4,3,4,1,1,1,2,2,2,2,1,4,3,3,2,3,2,3,3,3,3,.92127602669387,.777942637232488
24,in the year since Donald Trump became President?,12/7/2017,12/7/2017,1,73,3,2,3,5,3,7,6,5,4,2,1,2,3,6,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,2,1,2,2,2,3,2,2,1,3,2,2,2,1,2,2,2,3,2,1,3,3,2,2,2,3,2,3,3,2,.899023535195866,1.35635348416686
26,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,74,3,2,3,2,3,7,6,5,4,2,1,2,2,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,3,4,2,1,2,3,3,4,1,3,3,4,4,4,1,3,3,3,4,1,3,4,3,4,4,.899023535195866,1.35635348416686
40,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,75,3,2,998,5,7,1,6,5,8,1,1,2,998,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,2,2,2,1,5,2,1,3,3,3,4,1,4,4,4,4,3,1,4,4,4,4,2,4,4,4,4,4,.896959526137287,.0946943169830495
41,in the last year?,12/7/2017,12/7/2017,1,53,3,2,998,1,4,1,4,4,1,3,1,2,998,6,1,1,9,9,1,9,9,9,1,1,1,9,1,9,9,9,3,1,2,2,2,2,5,3,1,2,4,2,2,1,1,3,3,4,4,1,3,4,3,3,1,2,4,3,4,4,.900049313379786,.995352492792579
44,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,67,3,2,12,1,7,7,6,5,4,1,1,2,7,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,1,3,2,3,2,2,2,1,2,4,4,1,1,2,2,3,4,3,1,2,3,3,2,2,2,2,2,3,2,.899023535195866,.603948371360768
49,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,63,3,2,4,5,4,1,5,5,4,1,1,2,4,6,1,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,3,1,2,2,1,1,3,2,1,4,3,2,4,1,2,3,3,4,3,1,3,2,2,4,2,2,3,3,4,2,.887486860475353,1.17422840507724
57,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,54,3,2,998,1,3,1,4,4,12,3,3,1,998,6,1,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,3,4,3,1,3,3,2,3,1,2,3,4,4,4,1,3,3,2,2,2,3,4,4,4,4,.900049313379786,.937066539577834
62,in the year since Donald Trump became President?,12/8/2017,12/8/2017,1,51,3,2,9,1,4,3,4,4,4,2,1,4,3,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,4,5,1,3,2,2,2,1,2,3,3,4,3,1,3,2,2,2,2,3,3,3,3,3,.900049313379786,1.16334609647745
75,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,41,3,2,7,1,4,2,3,3,98,3,3,3,4,6,1,1,9,9,9,1,9,9,1,9,9,1,9,9,9,9,3,1,2,2,3,3,2,2,1,4,3,2,2,1,5,2,2,2,2,1,5,5,5,5,5,5,5,5,5,5,.935853748394896,.511062536517736
105,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,46,3,2,999,2,2,3,4,4,1,2,5,5,999,6,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,3,4,2,1,2,2,2,1,2,1,1,2,2,4,1,3,3,3,2,2,2,3,1,3,3,.878727195260436,1.55232613504976
114,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,83,3,2,2,5,4,1,6,5,1,1,4,1,2,6,1,1,9,1,1,9,9,9,1,9,9,9,9,9,9,9,3,1,2,2,3,3,3,2,1,4,3,3,4,1,4,3,3,4,3,1,3,3,3,3,1,3,3,3,3,3,.859057126960693,.808632247705357
124,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,60,3,2,11,5,3,7,5,5,4,2,1,2,6,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,4,1,1,3,4,4,3,1,2,2,3,4,2,1,3,4,4,3,1,3,3,4,4,2,.887486860475353,1.49521280391596
129,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,46,3,2,10,1,3,1,4,4,4,2,1,3,5,6,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,2,1,2,4,3,2,4,2,1,4,2,4,4,1,3,2,4,4,2,1,3,3,3,3,3,2,3,3,4,3,.900049313379786,1.48135573225578
136,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,63,3,2,4,3,6,1,5,5,1,1,7,1,3,6,1,1,9,1,1,9,1,1,9,9,9,9,9,9,9,9,5,1,2,2,2,3,4,3,1,4,2,3,2,1,2,3,4,2,3,1,3,2,3,2,2,2,3,3,3,3,.92127602669387,.556371495073655
137,in the last year?,12/7/2017,12/7/2017,1,45,3,2,4,1,4,1,4,4,99,2,3,1,4,6,1,1,9,1,1,1,9,9,1,9,9,9,1,9,1,9,3,1,4,4,4,4,6,6,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,.900049313379786,.447245913954689
161,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,64,3,2,6,8,4,7,5,5,8,1,5,2,3,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,4,4,1,3,3,2,2,2,2,4,4,3,4,1,4,4,3,2,3,3,4,3,3,3,.92127602669387,.180533443568423
165,in the last year?,12/7/2017,12/7/2017,1,73,3,2,2,5,3,1,6,5,1,1,7,1,1,6,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,3,2,3,4,4,1,4,2,2,3,1,2,4,4,2,4,1,4,2,2,2,1,3,4,3,3,4,.899023535195866,1.160488547356
166,in the last year?,12/8/2017,12/8/2017,1,60,3,2,7,1,4,1,5,5,3,1,7,1,3,6,1,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,3,3,4,5,1,4,3,4,2,2,4,2,3,2,4,1,4,3,4,2,2,3,3,3,2,3,.887486860475353,.825826863784896
169,in the year since Donald Trump became President?,12/7/2017,12/7/2017,2,75,3,2,3,5,3,7,6,5,8,2,4,2,2,6,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,2,1,2,3,2,4,4,3,1,3,3,3,3,1,2,2,3,3,3,1,3,3,3,3,2,3,3,3,3,3,.859057126960693,.189439975747521
193,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,76,3,2,2,5,2,7,6,5,1,2,1,2,999,6,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,3,5,3,1,2,2,3,2,1,2,4,4,3,4,1,3,3,3,3,2,3,4,4,3,4,.896959526137287,1.55285189182913
194,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,49,3,2,998,2,3,7,4,4,98,3,2,2,999,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,3,5,4,1,3,3,3,2,1,2,4,4,2,4,1,3,3,4,2,2,2,4,4,3,4,.878727195260436,.519217412324062
199,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,28,3,2,1,6,2,2,2,2,8,3,7,2,1,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,3,3,3,4,6,6,1,5,5,5,5,5,5,5,5,5,5,1,3,3,3,3,3,3,3,3,3,3,.916608547026704,.444164097247832
200,in the last year?,12/7/2017,12/7/2017,1,75,3,2,7,5,4,7,6,5,8,3,1,2,2,6,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,1,5,3,1,3,3,3,3,2,3,3,3,4,4,1,3,3,2,3,2,2,4,4,4,4,.896959526137287,.167011571796206
207,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,63,3,2,6,3,4,7,5,5,4,1,1,2,4,6,1,1,9,9,1,9,9,9,1,9,9,9,9,9,9,9,3,1,2,2,2,1,4,4,1,4,3,2,4,1,2,2,3,3,2,1,3,3,3,3,2,3,4,3,3,2,.887486860475353,1.17422840507724
213,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,63,3,2,3,5,4,1,5,5,8,2,1,2,1,6,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,3,4,3,3,1,2,2,1,1,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,.92127602669387,.180533443568423
253,in the last year?,12/7/2017,12/7/2017,2,77,3,2,2,5,6,1,6,5,1,1,4,1,1,6,1,1,1,1,9,9,1,1,9,9,9,9,9,9,9,9,5,1,2,2,2,2,2,3,1,4,3,3,1,1,3,2,2,2,2,1,3,3,3,2,2,3,2,2,3,3,.859057126960693,.458488460191034
254,in the year since Donald Trump became President?,12/8/2017,12/8/2017,2,82,3,2,5,5,2,7,6,5,4,2,1,2,4,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,3,3,2,1,3,3,2,4,1,1,2,3,4,2,1,3,2,2,4,1,1,2,2,4,2,.859057126960693,1.616727049868
256,since the end of the Obama Administration?,12/8/2017,12/8/2017,2,50,3,2,10,7,2,2,4,4,1,2,1,3,4,6,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,1,1,2,2,3,3,3,4,1,3,2,2,2,1,4,3,3,3,2,1,3,2,3,3,2,3,3,2,3,3,.878727195260436,1.55232613504976
266,in the last year?,12/8/2017,12/8/2017,2,31,3,2,6,1,3,2,2,2,12,3,1,3,3,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,3,1,3,3,1,4,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,.916608547026704,1.32865799747486
268,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,49,3,2,5,1,2,1,4,4,9,3,7,1,3,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,2,2,3,5,3,1,4,4,4,4,2,4,4,4,4,4,1,4,3,4,3,2,3,3,3,4,3,.900049313379786,2.25141072362141
269,in the last year?,12/7/2017,12/7/2017,1,63,3,2,11,1,4,7,5,5,1,1,1,4,2,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,3,4,3,1,3,2,2,2,1,1,3,3,2,4,1,3,2,2,2,1,1,3,3,2,4,.887486860475353,1.00466333590706
274,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,72,3,2,5,5,3,7,6,5,4,2,5,2,4,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,2,2,1,2,3,1,3,2,2,1,1,2,2,2,4,1,1,3,2,2,1,3,2,2,3,4,1,.935150800162743,1.31714660661699
292,in the last year?,12/8/2017,12/8/2017,2,28,3,2,5,4,4,1,2,2,1,2,1,2,2,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,3,2,3,3,1,3,3,2,4,2,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,.916608547026704,1.41130111256689
293,since the end of the Obama Administration?,12/7/2017,12/9/2017,2,69,3,2,3,2,7,1,6,5,12,1,5,1,998,6,1,1,9,1,1,9,9,1,9,9,9,9,9,9,9,9,5,1,2,2,3,2,4,4,1,4,3,3,4,2,3,4,3,4,4,1,3,3,3,3,3,3,3,3,3,3,.935150800162743,.370998464904978
299,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,53,3,2,998,5,6,7,4,4,9,1,2,2,998,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,1,2,2,2,4,5,6,1,5,5,5,5,5,5,5,5,4,4,1,5,5,5,5,5,5,5,5,5,5,.878727195260436,.680347674828359
304,since the end of the Obama Administration?,12/8/2017,12/8/2017,1,53,3,2,1,8,2,2,4,4,8,2,1,3,2,6,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,2,5,4,1,1,3,2,4,2,2,4,3,2,4,1,2,3,3,4,3,2,3,3,4,4,.900049313379786,.313256921196994
318,in the last year?,12/7/2017,12/7/2017,2,63,3,2,2,5,2,7,5,5,98,2,5,3,3,6,1,1,9,9,1,9,1,9,9,9,9,9,9,9,9,9,1,1,2,2,2,4,4,3,1,3,3,2,2,1,3,2,2,3,3,1,3,3,2,3,2,2,5,3,3,3,.92127602669387,.754241824500529
325,in the last year?,12/8/2017,12/8/2017,2,57,3,2,1,6,2,1,5,5,99,4,5,3,1,6,1,1,9,9,1,1,1,9,9,9,9,9,1,9,9,9,1,1,2,2,2,3,5,4,1,3,3,3,3,2,2,3,4,4,4,1,2,3,3,3,2,3,4,4,4,4,.92127602669387,.754241824500529
339,since the end of the Obama Administration?,12/7/2017,12/7/2017,1,81,3,2,3,5,4,7,6,5,4,2,1,2,3,6,1,9,9,1,1,9,1,9,9,9,9,9,9,9,9,9,3,1,2,2,4,4,3,2,1,3,2,2,1,1,2,3,3,4,2,1,3,2,3,1,2,2,3,3,3,3,.896959526137287,1.0609830469167
345,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,62,3,2,5,5,4,7,5,5,8,3,1,2,3,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,1,2,1,2,1,5,4,1,4,4,3,3,3,2,4,4,4,4,1,4,3,3,3,4,2,3,3,3,3,.92127602669387,.180533443568423
346,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,86,3,2,3,5,4,1,6,5,4,2,1,2,2,6,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,3,1,2,2,4,4,4,2,1,4,3,3,4,2,3,2,2,4,2,1,4,3,3,4,3,4,3,3,4,3,.859057126960693,.945111581741773
349,since the end of the Obama Administration?,12/7/2017,12/7/2017,2,53,3,2,7,5,4,7,4,4,8,2,1,2,4,6,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,2,2,1,4,3,1,3,2,1,2,1,1,3,2,2,2,1,3,3,2,2,1,2,3,2,3,3,.878727195260436,.166955025858652
355,in the last year?,12/7/2017,12/7/2017,1,58,3,2,6,5,4,1,5,5,1,1,2,2,4,6,1,1,9,9,1,9,1,1,1,9,9,9,1,9,9,9,3,1,2,2,2,3,5,2,1,3,2,2,1,1,1,2,2,2,4,1,3,3,2,2,3,2,3,2,3,3,.887486860475353,1.00466333590706
359,in the last year?,12/8/2017,12/8/2017,2,51,3,2,1,8,2,7,4,4,6,4,1,2,1,6,1,1,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,2,2,2,4,4,4,1,3,2,2,5,1,1,4,4,4,4,1,4,3,3,3,3,2,4,4,4,4,.878727195260436,1.30151432694184
373,in the last year?,12/7/2017,12/7/2017,1,46,3,2,3,1,2,1,4,4,8,2,7,1,2,6,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,4,4,4,4,6,6,1,2,2,2,2,2,3,2,3,3,3,1,5,5,5,5,5,5,5,5,5,5,.900049313379786,.313256921196994
